force,torque,pow,rpm,vel,uts,fpr
3085.9353,6.141,2.464612,2163.7651,41.885,185.7625,0.019357462
4720.2656,7.743,2.460666,1759.1188,59.624,197.9676,0.033894243
3326.0757,6.497,2.472174,2158.9626,48.637,171.4773,0.022527949
4149.0723,6.764,2.462639,1767.0341,38.509,190.3269,0.021793015
3492.6489,6.141,2.463296,2160.2351,51.498,171.4773,0.023839072
3476.4998,5.963,2.466913,2172.4844,53.787,171.4773,0.024758291
5892.5576,17.266,2.441265,599.4047,35.763,210.0918,0.059664197
5619.5215,8.01,2.45935,1761.8284,105.343,208.2467,0.059791862
5524.4219,7.921,2.465269,1765.0717,83.427,205.0572,0.047265502
2122.6824,9.167,1.974014,599.3552,145.283,150.709,0.242398831
4457.9951,7.031,2.465269,2160.4561,60.768,194.1913,0.028127394
3262.6763,6.319,2.457049,2160.2769,41.313,185.7625,0.019123937
2369.4021,4.984,2.467242,2569.7573,64.087,188.5268,0.024938931
3093.4119,5.874,2.467571,2551.6401,36.735,178.4046,0.014396623
6501.7305,18.156,2.466256,598.6852,52.7,214.6092,0.088026228
7766.1304,13.706,2.471846,998.3428,152.264,244.8175,0.152516751
5092.2886,6.942,2.466584,2540.3506,80.395,193.8919,0.031647206
4204.3975,6.853,2.458364,1766.3127,41.542,190.3269,0.023519052
4529.4692,9.167,2.478422,1367.421,38.795,191.0587,0.028370926
5103.6528,11.214,2.474147,998.1682,41.37,225.5982,0.041445921
2821.2725,5.607,2.461652,2165.5659,40.97,185.7625,0.018918842
4628.7549,6.497,2.468229,2552.6768,46.463,186.0936,0.018201678
2973.1919,6.23,2.464283,2164.9004,42.629,185.7625,0.019690975
4458.8926,7.298,2.468886,1768.1208,51.727,195.139,0.029255354
6976.9272,10.502,2.466584,1368.8352,102.653,233.2595,0.074992958
3392.1667,6.23,2.459679,2158.7334,50.755,171.4773,0.023511472
5899.7349,16.198,2.360047,598.9681,59.91,215.4662,0.100022021
4735.5171,10.235,2.472832,998.6544,44.231,225.5982,0.044290597
3943.9214,9.078,2.447513,999.5486,45.891,225.5982,0.045911725
4107.2051,6.675,2.461981,1771.1296,40.111,190.3269,0.022647129
5040.5527,7.031,2.449815,2160.3394,78.278,207.3997,0.036234121
7066.0454,10.324,2.46494,1370.9392,96.817,233.2595,0.070620929
2949.5669,7.921,2.461323,1763.9486,48.122,195.139,0.02728084
5798.355,18.334,2.474147,600.1466,41.084,210.0918,0.068456607
5594.9985,17.711,2.474476,600.1993,49.61,214.6092,0.082655878
4451.1172,6.942,2.4679,2163.261,80.109,207.3997,0.037031593
2348.1692,8.989,2.035503,599.5899,147.915,150.709,0.246693615
3961.2664,8.633,2.474476,1386.4502,39.425,191.0587,0.028435929
6384.5015,18.957,2.477764,599.8909,61.684,215.4662,0.102825364
5101.8584,10.502,2.472503,997.1428,44.517,225.5982,0.044644558
7202.7129,12.727,2.472503,999.383,99.85,235.4119,0.099911645
5336.0176,8.188,2.466256,1759.0031,96.76,208.2467,0.055008431
2868.822,11.392,2.218326,599.3951,151.92,150.709,0.253455525
5851.2881,16.999,2.441594,600.3998,35.305,210.0918,0.058802485
3023.4331,5.429,2.472503,2555.2324,46.062,186.0936,0.01802654
3334.4492,6.23,2.466584,2553.9758,52.185,186.0936,0.020432848
5589.6157,12.46,2.463296,999.099,57.392,221.5021,0.057443757
3626.3262,6.141,2.463954,2156.1921,51.27,171.4773,0.02377803
6047.7666,18.601,2.473819,599.1782,49.782,214.6092,0.083083797
4443.9399,9.256,2.472174,1373.9716,56.248,192.8959,0.040938255
5917.3789,17.444,2.453761,599.459,37.308,210.0918,0.062236116
5314.7852,11.481,2.472174,997.6986,43.945,224.5843,0.044046368
4754.0586,7.476,2.458364,1763.8446,54.645,195.139,0.03098062
6366.8569,7.476,2.46231,2154.9841,150.661,190,0.069912813
4861.1201,7.565,2.47349,1760.4568,59.738,197.9676,0.033933238
3544.9832,6.586,2.465598,1768.2716,38.681,190.3269,0.021875033
4261.8159,6.764,2.460337,1765.8788,41.599,190.3269,0.023557109
3120.0276,13.528,2.30908,599.7874,102.711,228.1527,0.171245678
3164.8857,6.497,2.468229,2541.3342,36.507,178.4046,0.014365289
4581.5044,7.298,2.465598,1763.0344,53.387,195.139,0.030281315
6807.9614,12.994,2.474147,999.1796,104.198,235.4119,0.104283554
505.6973,4.272,2.471188,1780.1058,49.095,195.139,0.027579821
5391.6421,10.858,2.468557,1000.1188,46.864,224.5843,0.046858433
5818.6909,8.9,2.458035,1757.2648,197.811,241.6836,0.112567554
6188.6211,17.622,2.448171,599.6637,60.997,215.4662,0.10171868
3944.8186,6.675,2.466584,2161.0515,58.308,194.1913,0.02698131
5582.438,9.078,2.457706,1756.7518,61.798,197.9676,0.035177422
3595.5234,6.319,2.461323,2556.4556,44.231,178.4046,0.017301689
3514.7791,5.963,2.467242,2552.7036,56.477,186.0936,0.022124386
4020.479,6.586,-0.001853,2160.3452,60.425,194.1913,0.027970067
2724.6782,5.518,2.464283,2171.4014,38.738,185.7625,0.017840092
4252.2461,8.188,2.473819,1388.5154,37.422,191.0587,0.026951087
2855.6638,5.874,2.463296,1774.3315,49.381,195.139,0.027830763
4382.0356,8.989,2.472174,1384.0256,60.825,192.8959,0.043947887
3387.3821,6.319,2.471846,2555.6655,40.569,178.4046,0.015874143
4443.3418,8.9,2.477436,1378.5896,60.997,192.8959,0.044245945
3694.8093,6.052,2.471846,2559.3801,46.005,186.0936,0.017975056
3526.1428,6.141,2.468557,2165.251,54.302,171.4773,0.025078848
5194.5654,12.371,2.477436,996.616,61.111,221.5021,0.061318502
4696.9395,6.408,2.466584,2551.9668,60.768,188.5268,0.023812222
4380.2412,6.408,2.469544,2553.1174,48.809,186.0936,0.019117413
4553.6929,7.654,2.464612,1767.8571,97.618,208.2467,0.055218264
3876.6343,6.497,2.465927,2155.6733,49.839,171.4773,0.023119923
5596.793,8.188,2.464612,1768.4766,81.997,205.0572,0.046365895
4671.8188,6.319,2.47349,2555.5022,48.981,186.0936,0.019166878
4332.3926,7.387,2.459679,1768.0428,50.64,195.139,0.028641841
4267.498,7.298,2.466256,1765.2502,45.833,195.139,0.025964025
5807.9248,15.842,2.422194,600.026,38.681,210.0918,0.06446554
5214.3027,9.612,2.472503,1365.7928,75.359,188.4414,0.055176012
4520.1987,9.078,2.474805,1368.6582,81.825,188.4414,0.059784832
5721.7974,17.266,2.440937,599.3975,41.542,210.0918,0.069306262
6660.229,19.402,2.490259,599.7558,80.681,221.075,0.134523084
5642.8472,9.167,2.462967,1754.3594,198.383,241.6836,0.113080022
4777.9829,6.942,2.464283,2152.7271,75.645,207.3997,0.03513915
6570.5127,19.046,2.480066,599.4085,78.735,221.075,0.131354494
3466.332,6.141,2.466913,2550.7187,35.992,178.4046,0.014110533
3343.7202,6.319,2.465269,2164.6729,43.087,185.7625,0.019904624
4303.9824,8.366,2.470859,1379.0878,38.338,191.0587,0.027799535
6891.3979,12.727,2.469544,998.808,99.907,235.4119,0.100026231
3657.7268,6.23,2.470859,2161.1758,54.989,171.4773,0.02544402
5200.5464,7.832,2.463954,1762.0157,81.024,205.0572,0.045983699
2180.998,7.12,2.459679,1768.3094,103.741,208.2467,0.05866677
6017.2627,10.057,2.460995,2139.5112,198.898,190.0223,0.092964225
5795.3652,17.444,2.468557,599.788,42,210.0918,0.070024742
2619.7102,6.408,2.324535,998.931,42.343,225.5982,0.042388313
5600.083,8.455,2.458693,1759.4678,199.47,241.6836,0.113369509
7232.3193,13.083,2.471517,997.8826,100.078,235.4119,0.100290355
5055.8042,6.764,2.465927,2544.8442,105.686,210.8388,0.041529458
4711.2939,6.764,2.460666,2545.0703,103.683,210.8388,0.040738757
4126.0454,6.497,2.461652,2549.1777,147.285,226.2221,0.057777455
5095.2793,9.79,2.471188,1371.6744,87.376,188.4414,0.063700248
7482.3286,10.947,2.466584,1367.3336,206.852,241.6836,0.151281297
4142.4932,8.01,2.470202,1374.2758,37.365,191.0587,0.027188866
5388.3521,12.015,2.471188,1365.073,80.795,188.4414,0.059187311
4746.8813,7.743,2.458693,1761.2844,99.85,208.2467,0.056691583
3230.9768,6.23,2.471188,2547.5295,37.708,178.4046,0.014801791
3597.3179,6.052,2.47349,2550.8518,54.302,186.0936,0.021287791
5348.877,10.947,2.465598,998.4624,45.662,224.5843,0.045732318
5883.8843,20.915,2.477107,599.2658,76.961,221.075,0.128425483
1674.1013,4.984,2.465927,1777.4681,36.392,190.3269,0.020474066
5663.1831,16.91,2.430086,598.4789,40.569,210.0918,0.067786851
3536.3108,6.675,2.459022,1769.2054,46.864,195.139,0.026488728
2992.3315,5.963,2.465598,2168.1084,47.493,171.4773,0.02190527
4318.3369,6.675,2.47349,2549.1768,102.196,210.8388,0.040089805
3420.2778,5.963,2.460008,2556.1462,44.117,178.4046,0.017259185
6163.2012,17.978,2.47612,599.8545,50.983,214.6092,0.084992277
2550.0308,5.073,2.466256,2170.833,48.466,171.4773,0.022325992
5016.9272,8.01,2.47053,1763.7926,78.049,205.0572,0.044250668
6649.1636,10.057,2.466256,1369.0667,149.002,231.327,0.108834727
3316.5061,5.607,2.465269,2555.718,63.286,188.5268,0.024762513
2973.79,5.785,2.463625,2167.8958,50.468,171.4773,0.023279717
6185.6304,16.198,2.378461,599.7158,46.291,214.6092,0.077188228
5002.5728,13.172,2.468229,1000.719,58.021,221.5021,0.057979313
3095.5051,5.696,2.472832,2551.9045,52.414,186.0936,0.02053917
4450.8179,7.387,2.47349,1760.6573,95.73,208.2467,0.054371739
5709.2368,14.685,2.469544,997.5074,106.945,235.4119,0.107212237
5682.9204,17.088,2.453103,599.5484,38.853,210.0918,0.064803776
3541.6936,6.497,2.460666,1772.7448,38.795,190.3269,0.021884143
908.2241,5.696,2.472174,1390.9656,41.942,191.0587,0.030153154
7615.1084,14.596,2.469215,1000.3848,153.637,244.8175,0.153577903
1480.3145,4.005,1.819141,2578.4941,42.572,178.4046,0.016510412
4026.4602,6.319,2.466584,2554.2808,78.564,193.8919,0.030757777
4188.8467,7.031,2.465598,2158.0334,80.223,207.3997,0.037174123
5134.4556,8.099,2.459022,2539.741,99.392,210.8388,0.039134699
4311.1597,6.497,2.465927,2153.9536,75.703,207.3997,0.035146068
3735.1819,6.319,2.464283,2547.4651,62.485,188.5268,0.024528305
3320.6926,5.963,2.4679,2162.3169,63.515,194.1913,0.029373585
7027.4673,7.832,2.45935,2151.9797,200.558,190.0223,0.093196976
5576.4575,7.743,2.468229,1761.9012,76.847,205.0572,0.043615953
3380.8027,6.23,2.4679,2545.7173,99.678,210.8388,0.039155172
5241.5166,9.345,2.472832,1372.2688,77.133,188.4414,0.056208376
7152.771,9.612,2.476778,1366.1158,152.664,231.327,0.111750409
5411.3794,11.303,2.468886,998.0156,42.171,224.5843,0.042254851
4946.9482,11.837,2.47908,1366.9392,41.542,191.0587,0.030390525
4671.8188,11.214,2.459022,998.4924,51.899,224.5843,0.051977361
8255.9814,14.329,2.468229,998.474,202.045,249.3077,0.202353792
5894.3516,7.209,2.462967,2542.449,142.822,226.2221,0.056174971
3699.2952,6.942,2.459022,1769.8108,47.951,195.139,0.027093857
3243.8359,6.319,2.468229,2557.7861,52.929,186.0936,0.020693286
6666.5093,9.345,2.465269,1371.6354,101.681,233.2595,0.074131216
6482.5913,17.711,2.472174,599.323,51.956,214.6092,0.08669115
6263.0854,12.905,2.470859,996.5902,79.822,229.4368,0.080095108
4676.3047,9.345,2.468557,1385.5316,38.109,191.0587,0.027504966
3492.6489,6.141,2.471846,2548.1672,47.493,186.0936,0.018638102
5013.3384,16.643,2.461981,599.5915,49.782,214.6092,0.083026527
2714.2112,9.345,2.086799,599.3645,151.462,150.709,0.252704323
3824.8977,6.675,2.463296,1767.36,39.139,190.3269,0.02214546
6688.6387,10.057,2.469873,1370.4026,107.46,233.2595,0.078414913
4987.3208,11.57,2.475134,999.7988,57.335,221.5021,0.057346538
7107.6143,10.146,2.466913,1365.2972,99.564,233.2595,0.072924782
4243.2744,8.277,2.475791,1376.1176,44.918,199.8093,0.032641106
5120.1011,11.303,2.471517,997.8614,41.828,225.5982,0.041917645
5647.9316,16.554,2.446198,599.9815,41.199,210.0918,0.068667117
4230.1162,7.209,2.461323,1758.6932,42.114,190.3269,0.023946189
7214.6753,9.879,2.462967,1369.2509,101.166,233.2595,0.073884195
5879.9971,8.01,2.472832,2152.3042,81.768,207.3997,0.037990912
4568.0474,10.146,2.479408,999.6566,84.171,229.4368,0.084199914
5537.8794,12.549,2.472174,999.0136,59.166,221.5021,0.059224419
5095.5786,7.654,2.461652,1759.2996,50.983,195.139,0.028979146
4405.6606,8.722,2.47612,1389.478,56.992,192.8959,0.041016842
4469.3594,8.366,2.472503,1373.8212,35.534,191.0587,0.025865083
3088.627,5.963,2.469215,2164.147,41.428,185.7625,0.019142877
4812.0752,8.099,2.463625,1760.4994,99.678,208.2467,0.056619162
5999.6187,16.198,2.386353,599.9508,58.193,215.4662,0.096996287
4458.8926,6.586,2.462967,2549.9944,81.139,193.8919,0.031819286
5050.7207,7.298,2.46494,1763.0916,53.844,195.139,0.030539536
4254.9375,6.764,2.464612,2543.7585,93.613,210.8388,0.036801056
4849.1577,11.392,2.474805,1000.8442,35.362,225.5982,0.035332173
3262.6763,6.141,2.468886,2545.5959,40.741,178.4046,0.016004504
3304.5439,5.874,2.466256,2170.7573,40.97,185.7625,0.018873598
3735.481,6.764,2.46231,1763.9496,41.027,190.3269,0.023258601
4972.667,7.832,2.465269,1762.5184,58.308,197.9676,0.033082208
5900.0337,16.554,2.42055,599.5008,37.765,210.0918,0.062994078
3710.0613,6.497,2.485656,2159.0239,52.299,171.4773,0.024223447
4285.1421,8.722,2.476449,1388.0345,53.043,199.8093,0.038214468
6633.9121,9.968,2.467242,1370.135,103.111,233.2595,0.075256088
3556.9456,6.675,2.4679,1770.075,43.831,190.3269,0.024762228
4847.3638,8.188,2.46494,1762.946,195.522,241.6836,0.110906403
4176.2866,8.455,2.468886,1378.6554,47.493,199.8093,0.034448782
5562.4014,8.544,2.461323,1757.6724,200.386,241.6836,0.114006455
3584.7573,6.853,2.46494,1762.0968,42.515,190.3269,0.024127505
4261.2178,6.764,2.464283,1769.4493,41.428,190.3269,0.023412934
5039.9546,8.722,2.475791,1377.2794,46.005,199.8093,0.033402808
5080.626,7.298,2.464283,2155.7241,98.247,211.9429,0.045574942
3304.2449,7.387,2.476449,1384.0767,46.291,199.8093,0.033445401
3150.2319,6.052,2.466584,2547.7546,38.91,178.4046,0.015272272
6966.4604,7.654,2.455733,2149.6519,202.045,190.0223,0.093989636
6285.2153,16.465,2.361691,600.6096,46.635,214.6092,0.077646112
3710.0613,6.497,2.45935,1772.7042,44.689,190.3269,0.025209508
3967.8457,6.764,2.465269,2164.5679,59.624,194.1913,0.027545451
8055.6152,13.884,2.4679,995.731,198.727,249.3077,0.199579003
3614.0647,6.23,2.472832,2545.4253,33.531,178.4046,0.013173044
3824.5986,6.586,2.461981,1765.533,42.801,190.3269,0.024242538
5458.0317,11.748,2.466913,997.907,60.081,221.5021,0.060207013
4121.2603,6.942,2.458693,1762.0886,41.885,190.3269,0.023770087
5708.0415,13.172,2.470859,999.381,80.738,229.4368,0.080788008
3565.0198,5.963,2.469873,2157.7429,48.923,171.4773,0.02267323
3227.9861,5.874,2.473161,2552.5735,35.82,178.4046,0.014032897
4834.8032,18.423,2.477436,600.1132,35.019,210.0918,0.058353991
3313.8147,6.23,2.466584,2166.7058,36.049,185.7625,0.016637699
4512.124,7.565,2.466256,1379.6562,148.487,231.327,0.107626088
3074.5713,7.12,2.292311,998.2956,52.414,224.5843,0.052503487
3267.1621,5.963,2.471846,2553.7227,41.714,178.4046,0.016334585
7103.4272,20.381,2.475791,600.0384,96.073,228.1527,0.16011142
3239.3501,15.13,2.313026,599.0854,106.373,228.1527,0.177558992
8447.376,14.329,2.464612,995.9412,204.334,249.3077,0.205166731
5743.0303,7.298,2.463625,2540.8633,79.594,193.8919,0.031325573
7307.3818,13.439,2.466584,994.947,103.34,235.4119,0.103864829
5379.3809,11.481,2.469544,1001.0104,44.346,224.5843,0.044301238
4873.0825,7.654,2.467571,1767.2942,101.109,208.2467,0.057211188
4277.9648,6.942,2.476778,1766.869,43.259,190.3269,0.024483422
4136.2134,6.319,2.471846,2554.2246,45.204,186.0936,0.017697739
6716.4517,8.722,2.473819,2534.2561,199.699,225.6616,0.07879985
7640.8271,13.795,2.468229,996.662,148.201,244.8175,0.148697352
4522.8901,8.544,2.469544,1379.5228,106.373,233.2595,0.077108548
3422.6702,6.052,2.471188,2543.9841,50.011,186.0936,0.019658535
4757.6475,10.502,2.461981,1755.1967,201.13,241.6836,0.114591145
4293.8145,6.586,2.464612,2557.9214,83.198,193.8919,0.032525628
4985.2275,7.031,2.466913,2542.2993,96.187,210.8388,0.037834648
3787.8152,7.476,2.476449,1391.8196,37.422,191.0587,0.026887105
3003.9946,5.696,2.470859,2561.6118,42.801,178.4046,0.016708621
3102.0845,5.874,2.467242,2555.9653,77.705,193.8919,0.03040143
2665.1665,5.429,2.465927,2172.3955,42.286,185.7625,0.019465148
5485.2456,7.387,2.465269,2544.7744,151.234,226.2221,0.059429237
6498.7397,9.078,2.45113,1757.3616,150.146,218.3649,0.085438307
3597.6169,6.141,2.466913,2556.5745,59.681,188.5268,0.023344127
3881.1201,6.319,2.466256,2553.1667,82.569,193.8919,0.032339839
6645.2764,19.402,2.482697,599.8274,76.847,221.075,0.128115188
4147.876,6.408,2.468886,2546.3718,50.297,186.0936,0.019752418
4836.5977,12.104,2.474147,999.539,49.438,224.5843,0.049460801
4089.8596,6.052,2.464612,2558.3853,59.566,188.5268,0.023282654
3330.8606,5.963,2.468886,2560.4902,36.106,178.4046,0.014101206
6632.1177,9.879,2.468229,1365.0442,106.716,233.2595,0.078177688
3998.05,9.612,2.476778,1377.6428,62.37,192.8959,0.045272984
6349.2129,13.083,2.472174,1002.1646,79.822,229.4368,0.07964959
4331.4956,6.586,2.466256,2163.2129,78.621,207.3997,0.03634455
3360.7661,7.654,2.413316,999.0854,45.319,225.5982,0.045360487
3031.2085,5.874,2.464283,2162.6016,39.368,185.7625,0.018204
5234.6387,6.942,2.467242,2545.46,85.03,193.8919,0.033404571
3941.5291,6.408,2.467242,2160.8752,79.651,207.3997,0.036860528
5030.6841,16.821,2.472832,991.959,104.37,235.4119,0.105216042
3498.3308,6.319,2.472503,2543.2644,59.052,188.5268,0.023218978
3148.7366,5.696,2.461652,2164.5869,41.656,185.7625,0.019244319
3196.8845,6.764,2.465598,1765.5323,38.338,190.3269,0.021714698
4292.6182,8.099,2.474805,1380.4418,47.607,199.8093,0.034486785
5009.7495,9.345,2.471188,1372.853,78.106,188.4414,0.0568932
4985.8257,10.057,2.474147,1376.243,82.855,188.4414,0.060203758
7871.3979,14.062,2.473819,994.1056,144.939,244.8175,0.145798394
4256.1338,6.586,2.464283,2554.6755,101.624,210.8388,0.039779612
7075.9141,10.235,2.45935,1363.9423,94.929,233.2595,0.069598985
3943.9214,6.675,2.466256,2162.4023,64.259,194.1913,0.029716487
1884.0374,5.073,2.384709,1774.4956,35.133,190.3269,0.019798866
5439.7896,7.209,2.469215,2539.656,145.569,226.2221,0.057318393
3997.1528,6.586,2.464612,1769.652,39.196,190.3269,0.022148987
2853.2715,5.607,2.464283,2172.0583,40.913,185.7625,0.018836051
5087.5039,17.444,2.434031,599.1417,51.899,214.6092,0.086622246
6461.6572,17.533,2.473161,599.1089,53.387,214.6092,0.089110678
4630.5493,9.79,2.477436,999.4042,146.198,244.8175,0.146285157
5199.6489,12.104,2.47053,999.5328,59.853,221.5021,0.059880976
3092.5146,5.429,2.469873,2566.6531,45.319,186.0936,0.017656847
4209.4814,6.853,2.463954,2153.4016,76.79,207.3997,0.03565986
4102.7187,8.277,2.474476,1379.9558,43.945,199.8093,0.031845223
4199.9116,8.366,2.476778,1384.0138,43.659,199.8093,0.031545206
5217.8916,17.088,2.403122,599.5025,50.812,214.6092,0.084756944
5919.4722,16.287,2.360705,599.0826,36.507,210.0918,0.060938174
6113.5581,8.9,2.468557,1370.6492,145.111,231.327,0.105870269
891.178,3.827,2.294612,2180.491,41.256,185.7625,0.018920509
6469.1338,19.224,2.477764,598.664,76.389,221.075,0.127599121
5008.5537,10.502,2.471846,1003.464,35.82,225.5982,0.035696348
3833.5706,6.853,2.46494,1762.3724,41.141,190.3269,0.023344101
3602.4019,6.141,2.465598,2164.6611,49.553,171.4773,0.022891805
4903.5854,10.413,2.463625,1001.4402,42.744,225.5982,0.042682529
4665.2397,11.036,2.476449,997.1662,60.596,221.5021,0.060768205
5896.7441,7.654,2.469215,2144.5959,101.566,211.9429,0.047359039
5153.5947,11.214,2.471517,998.5772,45.547,225.5982,0.045611897
6281.3276,17.533,2.467242,600.2238,57.907,215.4662,0.096475681
4830.9155,9.612,2.476778,1377.4324,82.455,188.4414,0.059861377
7651.2939,14.329,2.469215,985.7892,197.582,249.3077,0.200430275
4206.1919,6.942,2.460666,1764.1492,41.313,190.3269,0.023418087
4051.8799,6.408,2.465269,2551.6721,77.763,193.8919,0.030475311
4191.5381,6.319,2.461981,2549.5327,57.392,188.5268,0.022510792
3042.5725,6.052,2.469215,2557.7515,50.697,186.0936,0.019820925
6415.9019,17.266,2.39556,599.2904,47.493,214.6092,0.079248725
5059.0937,7.031,2.463625,2546.7288,102.825,210.8388,0.040375324
3509.396,6.141,2.465598,2553.6519,45.49,178.4046,0.017813704
3818.917,7.031,2.460666,1764.691,36.049,190.3269,0.020427939
6082.1572,12.905,2.472503,995.931,77.763,229.4368,0.07808071
4834.2056,20.114,2.475463,599.3155,35.419,210.0918,0.059099089
2494.7056,5.34,2.463625,1779.691,35.934,190.3269,0.020191146
6292.9907,17.177,2.397204,600.3465,59.681,215.4662,0.099410924
1660.943,4.183,2.474476,2570.929,41.828,178.4046,0.016269605
6703.5918,9.523,2.471188,1368.4489,149.116,231.327,0.108967167
4461.8828,7.476,1.739567,1764.8719,51.784,195.139,0.029341506
4738.5078,7.654,2.471846,1765.087,61.741,197.9676,0.034979012
4686.7715,11.57,2.468557,998.2146,51.613,224.5843,0.051705315
4291.123,6.853,2.464612,2158.0386,83.485,207.3997,0.038685592
